n       t(n)
50000	 0.804802
100000	 3.226710
150000	 7.279441
200000	 13.006728
250000	 20.325323
300000	 29.353373
350000	 40.136722
400000	 52.409473
450000	 66.506360
500000	 81.914765
550000	 99.020914
600000	 117.616480
650000	 138.414102
700000	 162.659688
750000	 184.072679
800000	 209.987758
850000	 237.536299
900000	 267.633650
950000	 295.398063
1000000	 329.320819
